2714, "Sotsugyou: Graduation", OVA, Visual novel, 2, 1995-01-21, 30 min. per ep., PG-13 - Teens 13 or older, 6.24, 6635, 213, 8973, 692, 0, 7, "Drama, School, ", 21, 305, 22, 20, 324, 692
2716, "Urayasu Tekkin Kazoku", TV, Unknown, 33, 1998-06-30, 7 min. per ep., R - 17+ (violence & profanity), 7.14, 3105, 356, 8001, 1162, 8, 4, "Comedy, Shounen, ", 75, 443, 70, 90, 484, 1162
2718, "Umi no Triton", TV, Manga, 27, 1972-04-01, 23 min. per ep., G - All Ages, 6.54, 5475, 310, 8389, 952, 3, 6, "Adventure, Fantasy, Shounen, ", 47, 434, 48, 79, 344, 952
2722, "Crusher Joe", Movie, Manga, 1, 1983-03-12, 2 hr. 11 min., R+ - Mild Nudity, 6.94, 3772, 1097, 5724, 3364, 5, 6, "Action, Sci-Fi, Adventure, Space, ", 92, 1409, 47, 39, 1777, 3364
2724, "Daicon Opening Animations, Special, Other, 2, 1981-08-22, 5 min. per ep., PG - Children, 7.73, 1032, 5870, 3662, 10169, 102, 0, "Action, Sci-Fi, Adventure", Music, Mecha, ", 112, 8210, 68, 52, 1727, 10169
2726, "Sukeban Deka", OVA, Manga, 2, 1991-04-21, 47 min. per ep., R - 17+ (violence & profanity), 6.5, 5619, 852, 6498, 2397, 4, 2, "Action, Police, Drama, School, Shoujo, ", 73, 1121, 34, 46, 1123, 2397
2728, "TWO-MIX: White Reflection, Music", Music, 1, 1997-03-13, 4 min., G - All Ages, 6.9, 3940, 1260, 6934, 1946, 3, 0, "Music, ", 17, 1756, 7, 19, 147, 1946
2730, "1+2=Paradise", OVA, Manga, 2, 1990-02-23, 28 min. per ep., R+ - Mild Nudity, 5.15, 8910, 2385, 4911, 4907, 21, 2, "Comedy, Ecchi, Harem, Romance, Seinen, ", 162, 3185, 92, 210, 1258, 4907
2732, "Baby Baachan", TV, Original, 53, 2002-04-08, 35 min. per ep., G - All Ages, 6.65, 4956, 152, 9518, 509, 0, 0, "Comedy, Drama, ", 23, 244, 23, 58, 161, 509
2734, "Mazinkaiser: Shitou! Ankoku Dai Shogun", OVA, Manga, 1, 2003-07-25, 56 min., R - 17+ (violence & profanity), 7.29, 2458, 1433, 6156, 2782, 6, 4, "Action, Mecha, ", 44, 1918, 32, 45, 743, 2782
2736, "Mojakou", TV, Unknown, 74, 1995-10-03, 25 min. per ep., G - All Ages, 7.29, 2461, 773, 7521, 1459, 10, 0, "Comedy, Fantasy, Sci-Fi, ", 29, 1036, 68, 151, 175, 1459
2738, "Kasumin 3rd Season", TV, Unknown, 26, 2003-04-09, 25 min. per ep., PG - Children, 6.25, 6579, 62, 10274, 336, 3, 2, "Kids, Fantasy, ", 24, 91, 29, 46, 146, 336
2740, "Monkey Turn", TV, Manga, 25, 2004-01-11, 23 min. per ep., PG-13 - Teens 13 or older, 6.38, 6085, 131, 8782, 769, 1, 2, "Action, Sports, Drama, Shounen, ", 56, 196, 36, 87, 394, 769
2742, "Omoikkiri Kagaku Adventure Sou Nanda!", TV, Unknown, 26, 2003-10-05, 20 min. per ep., None, 5.69, 11637, 26, 10773, 258, 0, 0, "Comedy, Kids, Sci-Fi, ", 21, 50, 14, 46, 127, 258
2744, "Potemayo", TV, 4-koma manga, 12, 2007-07-07, 24 min. per ep., PG-13 - Teens 13 or older, 7.37, 2156, 5175, 3317, 12987, 61, 4, "Comedy, School, Seinen, ", 455, 6560, 635, 845, 4492, 12987
2746, "Vexille: 2077 Nihon Sakoku", Movie, Original, 1, 2007-08-18, 1 hr. 50 min., PG-13 - Teens 13 or older, 7.01, 3548, 9694, 2977, 16039, 34, 0, "Action, Military, Sci-Fi, ", 182, 12423, 137, 117, 3180, 16039
2748, "Dash! Kappei", TV, Unknown, 65, 1981-10-04, 25 min. per ep., PG-13 - Teens 13 or older, 7.3, 2413, 1597, 5769, 3294, 23, 2, "Comedy, Sports, Ecchi, Shounen, ", 143, 2111, 144, 221, 675, 3294
2750, "Heisei Inu Monogatari Bow Movie", Movie, Unknown, 1, 1994-08-20, 22 min., None, 6.33, 10400, 42, 11366, 191, 0, 2, "Adventure, Comedy, ", 10, 75, 7, 26, 73, 191
2752, "Tennis no Ouji-sama: Zenkoku Taikai-hen - Semifinal", OVA, Unknown, 6, 2007-06-22, 23 min. per ep., PG-13 - Teens 13 or older, 8.05, 498, 14653, 2342, 25403, 56, 6, "Action, Comedy, Sports, ", 394, 21759, 241, 151, 2858, 25403
2754, "Cleopatra D.C.", OVA, Manga, 3, 1989-04-28, 37 min. per ep., R+ - Mild Nudity, 6, 7345, 532, 7394, 1552, 3, 2, "Action, Adventure, Sci-Fi, ", 45, 676, 34, 56, 741, 1552
2756, "Cheonnyeon-yeowoo Yeowoobi", Movie, Original, 1, 2007-01-25, 1 hr. 25 min., PG - Children, 7.37, 2143, 4700, 3619, 10416, 36, 0, "Sci-Fi, Drama, Fantasy, ", 163, 6218, 122, 145, 3768, 10416
2758, "Shippuu! Iron Leaguer", TV, Original, 52, 1993-04-06, 24 min. per ep., PG-13 - Teens 13 or older, 7.16, 2983, 159, 9154, 624, 10, 2, "Sci-Fi, Sports, Mecha, Shounen, ", 48, 211, 51, 72, 242, 624
2760, "Densetsu Kyojin Ideon: Sesshoku-hen", Movie, Unknown, 1, 1982-07-10, 1 hr. 25 min., PG-13 - Teens 13 or older, 6.26, 6545, 1006, 6599, 2269, 1, 4, "Sci-Fi, Space, Drama, Mecha, ", 29, 1324, 23, 34, 859, 2269
2762, "Igano Kabamaru", TV, Manga, 24, 1983-10-20, 23 min. per ep., PG-13 - Teens 13 or older, 8.07, 464, 2657, 4414, 6420, 102, 2, "Action, Adventure, Comedy, Romance, School, Shounen, ", 246, 3243, 271, 244, 2416, 6420
2766, "Super Doll Licca-chan", TV, Unknown, 52, 1998-10-06, 25 min. per ep., G - All Ages, 6.64, 5037, 829, 6590, 2276, 3, 6, "Adventure, Magic, Comedy, ", 83, 1142, 138, 254, 659, 2276
2768, "CLAMP in Wonderland 2, Music, Unknown, 1, 2007-10-26, 5 min., G - All Ages, 7.58, 1397, 9125, 3008, 15668, 33, 2, "Action, Fantasy, Magic, Comedy, Romance", Music, Drama, ", 110, 13222, 71, 51, 2214, 15668
2770, "SF Shinseiki Lensman", Movie, Unknown, 1, 1984-07-07, 1 hr. 47 min., PG-13 - Teens 13 or older, 6.25, 6594, 829, 7116, 1784, 5, 2, "Action, Sci-Fi, Adventure, Space, ", 44, 1077, 27, 34, 602, 1784
2772, "Juushin Enbu: Hero Tales", TV, Manga, 26, 2007-10-08, 24 min. per ep., PG-13 - Teens 13 or older, 6.94, 3782, 7180, 2718, 19371, 36, 2, "Action, Fantasy, Shounen, ", 1549, 8592, 1570, 1659, 6001, 19371
2776, "Generation of Chaos", OVA, Game, 1, 2001-09-05, 30 min., None, 3.73, 9493, 493, 7548, 1442, 3, 2, "Action, Adventure, Demons, Fantasy, Magic, ", 53, 591, 35, 41, 722, 1442
2778, "Generation of Chaos III: Toki no Fuuin", OVA, Game, 2, 2003-05-21, 24 min. per ep., None, 4.39, 9412, 236, 8757, 777, 1, 2, "Action, Adventure, Fantasy, Magic, ", 32, 308, 26, 36, 375, 777
2780, "Kyoufu no Bio Ningen Saishuu Kyoushi", OVA, Unknown, 1, 1988-02-06, 56 min., PG-13 - Teens 13 or older, 5.65, 8109, 968, 6801, 2067, 4, 0, "Action, Adventure, Comedy, School, Supernatural, ", 66, 1216, 27, 39, 719, 2067
2782, "Fire Emblem", OVA, Game, 2, 1996-01-26, 27 min. per ep., PG-13 - Teens 13 or older, 5.82, 7755, 3406, 4208, 7321, 27, 2, "Action, Adventure, Fantasy, Magic, Shounen, ", 169, 4389, 115, 126, 2522, 7321
2784, "Gift: Eternal Rainbow Special", Special, Unknown, 1, 2007-06-22, 23 min., PG-13 - Teens 13 or older, 6.83, 4183, 2939, 4526, 6049, 3, 2, "Comedy, Ecchi, Harem, Magic, Romance, ", 83, 4356, 84, 71, 1455, 6049
2786, "Bakegyamon", TV, Manga, 51, 2006-04-03, 25 min. per ep., PG - Children, 6.78, 4386, 386, 7030, 1862, 13, 2, "Action, Game, Shounen, ", 138, 572, 109, 156, 887, 1862
2788, "Stratosphera no Yousei", OVA, Original, 3, 2002-11-21, 33 min. per ep., Rx - Hentai, 5.78, , 735, 6822, 2053, 0, 0, "Drama, Hentai, Romance, Sci-Fi, ", 116, 1148, 79, 99, 611, 2053
2790, "Oira Sukeban", OVA, Manga, 1, 1992-08-21, 43 min., PG-13 - Teens 13 or older, 5.47, 8427, 540, 8015, 1152, 0, 2, "Comedy, Ecchi, School, ", 38, 705, 14, 26, 369, 1152
2792, "Panzer Dragoon", OVA, Game, 1, 1996-10-25, 27 min., PG-13 - Teens 13 or older, 3.21, 9530, 746, 7537, 1451, 3, 0, "Adventure, Fantasy, ", 30, 922, 19, 26, 454, 1451
2794, "Kussetsu", OVA, Unknown, 3, 2002-02-22, 30 min. per ep., Rx - Hentai, 6.08, , 257, 8692, 810, 0, 0, "Hentai, ", 66, 394, 36, 47, 267, 810
2796, "Afro-Ken", OVA, Unknown, 1, 2001-06-25, 29 min., G - All Ages, 5.21, 8818, 1374, 6451, 2446, 13, 0, "Comedy, Kids, ", 30, 1847, 24, 88, 457, 2446
2798, "Hatsu Inu The Animation", OVA, Manga, 2, 2007-05-25, 30 min. per ep., Rx - Hentai, 7.41, , 8659, 2862, 17418, 220, 4, "Hentai, ", 869, 12460, 445, 320, 3324, 17418
2800, "Candy Candy", TV, Unknown, 115, 1976-10-01, 25 min. per ep., G - All Ages, 7.58, 1395, 6992, 3080, 14957, 225, 7, "Slice of Life, Drama, Shoujo, ", 674, 9132, 978, 1191, 2982, 14957
2802, "Candy Candy: Candy no Natsu Yasumi", Movie, Unknown, 1, 1978-07-22, 18 min., G - All Ages, 6.79, 4350, 481, 7739, 1314, 0, 7, "Slice of Life, Drama, Shoujo, ", 33, 754, 32, 41, 454, 1314
2804, "Hana no Mahoutsukai Mary Bell", TV, Original, 50, 1992-02-03, 24 min. per ep., G - All Ages, 6.66, 4929, 329, 7647, 1376, 5, 2, "Adventure, Magic, Fantasy, Shoujo, ", 72, 497, 72, 96, 639, 1376
2806, "Yadamon", TV, Unknown, 170, 1992-08-24, 10 min. per ep., PG-13 - Teens 13 or older, 6.34, 6246, 82, 9352, 554, 1, 2, "Adventure, Comedy, Fantasy, ", 31, 141, 43, 75, 264, 554
2808, "Irregular Hunter X: The Day of Sigma", OVA, Game, 1, 2005-12-15, 30 min., PG - Children, 7.34, 2274, 4063, 4138, 7596, 38, 4, "Action, Sci-Fi, Mecha, Shounen, ", 100, 5724, 68, 68, 1636, 7596
2810, "Anime Himitsu no Hanazono", TV, Book, 39, 1991-04-19, 25 min. per ep., G - All Ages, 7.12, 3107, 1420, 6096, 2854, 4, 0, "Kids, Historical, Drama, Shoujo, ", 58, 1981, 75, 108, 632, 2854
2814, "Dondon Domeru to Ron", TV, Original, 52, 1988-04-05, 25 min. per ep., G - All Ages, 6.82, 4228, 301, 9100, 649, 1, 0, "Comedy, Kids, ", 18, 453, 24, 60, 94, 649
2816, "Toushou Daimos", TV, Unknown, 44, 1978-04-01, 24 min. per ep., PG - Children, 7.24, 2671, 1953, 5576, 3581, 21, 0, "Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen, ", 98, 2658, 103, 154, 568, 3581
2818, "Madou King Granzort", TV, Original, 41, 1989-04-07, 24 min. per ep., G - All Ages, 7.28, 2528, 339, 8125, 1100, 12, 4, "Action, Sci-Fi, Comedy, Magic, Fantasy, Mecha, Shounen, ", 61, 483, 54, 69, 433, 1100
2820, "Time Travel Tondekeman!", TV, Original, 39, 1989-10-19, 23 min. per ep., PG-13 - Teens 13 or older, 7.44, 1878, 519, 7885, 1229, 11, 0, "Action, Kids, Adventure, Comedy, ", 42, 729, 62, 82, 314, 1229
2822, "Bamboo Bears", TV, Unknown, 52, 1997-04-04, 25 min. per ep., None, 6.36, 6146, 140, 9762, 442, 2, 0, "Comedy, ", 19, 233, 20, 62, 108, 442
2824, "Barbapapa Sekai wo Mawaru", TV, Picture book, 50, 1999-07-05, 5 min. per ep., G - All Ages, 6.03, 7280, 238, 9105, 645, 1, 3, "Adventure, Comedy, ", 16, 408, 20, 78, 123, 645
2826, "Oz no Mahoutsukai (1986)", TV, Book, 52, 1986-10-06, 25 min. per ep., G - All Ages, 6.82, 4247, 551, 7792, 1275, 8, 2, "Adventure, Kids, Fantasy, ", 59, 769, 67, 102, 278, 1275
2828, "Ie Naki Ko", TV, Novel, 51, 1977-10-02, 24 min. per ep., G - All Ages, 7.84, 812, 1967, 4445, 6318, 82, 5, "Adventure, Drama, Historical, Kids, Slice of Life, ", 229, 2546, 286, 220, 3037, 6318
2830, "Chibikko Remi to Meiken Kapi", Movie, Unknown, 1, 1970-03-17, 1 hr. 21 min., G - All Ages, 6.09, 7100, 127, 9646, 471, 0, 3, "Slice of Life, Adventure, Drama, ", 19, 197, 9, 47, 199, 471
2832, "Ani*Kuri15", Special, Original, 15, 2007-06-07, 1 min. per ep., PG-13 - Teens 13 or older, 6.93, 3806, 7439, 3031, 15458, 9, 0, "Slice of Life, Adventure, Fantasy, Magic, Game, Martial Arts, Comedy, Mecha, Super Power, Supernatural, School, Drama, Sci-Fi, ", 337, 9933, 352, 168, 4668, 15458
2834, "Miracle☆Girls", TV, Manga, 51, 1993-01-08, 24 min. per ep., G - All Ages, 7.24, 2654, 782, 6289, 2620, 6, 2, "Drama, Magic, Shoujo, ", 138, 1055, 176, 177, 1074, 2620
2836, "Chiisana Viking Vickie", TV, Unknown, 78, 1974-04-03, 24 min. per ep., G - All Ages, 6.6, 5150, 901, 7073, 1813, 3, 0, "Adventure, Comedy, Historical, Kids, ", 33, 1290, 57, 186, 247, 1813
2838, "Toushin Toshi II", OVA, Visual novel, 3, 1997-12-19, 30 min. per ep., Rx - Hentai, 5.85, , 264, 8721, 798, 0, 0, "Adventure, Fantasy, Hentai, Romance, ", 65, 384, 30, 45, 274, 798
2840, "Youkoso Lodoss-tou e!", Movie, Unknown, 1, 2005-03-25, 54 min., G - All Ages, 6.25, 6599, 578, 7688, 1350, 2, 2, "Comedy, Parody, ", 18, 830, 32, 43, 427, 1350
2842, "Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!", Special, Game, 1, 2006-09-08, 20 min., PG - Children, 6.61, 5174, 5363, 3658, 10199, 4, 4, "Adventure, Fantasy, ", 68, 8474, 77, 83, 1497, 10199
2848, "Kappa no Coo to Natsuyasumi", Movie, Original, 1, 2007-07-28, 2 hr. 21 min., PG - Children, 7.61, 1326, 3849, 3860, 8997, 20, 0, "Adventure, Shounen, ", 131, 5083, 91, 78, 3614, 8997
2852, "Accelerando: Datenshi-tachi no Sasayaki", OVA, Manga, 4, 2007-01-26, 28 min. per ep., Rx - Hentai, 6.98, , 3804, 3823, 9170, 73, 6, "Hentai, ", 969, 5320, 423, 306, 2152, 9170
2858, "Ikusa Otome Valkyrie", OVA, Visual novel, 2, 2004-12-24, 30 min. per ep., Rx - Hentai, 6.29, , 1809, 5024, 4667, 19, 8, "Hentai, ", 311, 2750, 175, 154, 1277, 4667
2862, "Tokineiro", OVA, Visual novel, 2, 2004-07-30, 30 min. per ep., Rx - Hentai, 5.17, , 1224, 6133, 2807, 4, 0, "Hentai, ", 138, 1816, 77, 111, 665, 2807
2864, "2x1", OVA, Unknown, 2, 1998-02-25, 24 min. per ep., Rx - Hentai, 5.33, , 649, 7161, 1752, 11, 2, "Hentai, ", 100, 1020, 53, 90, 489, 1752
2866, "Ane☆Haramix", OVA, Visual novel, 4, 2006-08-26, 26 min. per ep., Rx - Hentai, 6.93, , 4129, 3799, 9311, 73, 0, "Hentai, ", 565, 6139, 350, 268, 1989, 9311
2868, "Kazama Mana", OVA, Visual novel, 1, 2006-08-25, 30 min., Rx - Hentai, 6.35, , 1706, 5296, 4059, 32, 4, "Hentai, ", 208, 2669, 114, 121, 947, 4059
2870, "Yagami Yuu", OVA, Visual novel, 1, 2006-12-21, 30 min., Rx - Hentai, 6.54, , 2108, 4933, 4860, 28, 2, "Hentai, ", 261, 3310, 144, 140, 1005, 4860
2872, "Asgaldh: The Distortion Testament", OVA, Visual novel, 3, 2001-10-26, 30 min. per ep., Rx - Hentai, 5.84, , 600, 7042, 1854, 5, 0, "Hentai, ", 111, 938, 71, 84, 650, 1854
2874, "Charm Point 1: Sister&#039;s Rondo", OVA, Unknown, 1, 1999-11-30, 30 min., Rx - Hentai, 5.57, , 411, 8122, 1100, 0, 0, "Hentai, ", 56, 660, 30, 62, 292, 1100
2876, "Hoshi no Orpheus", Movie, Unknown, 1, 1979-10-27, 1 hr. 20 min., PG - Children, 5.44, 8472, 123, 9669, 468, 0, 0, "Fantasy, Kids, ", 15, 170, 9, 27, 247, 468
2882, "Anime Oyako Gekijou", TV, Original, 26, 1981-10-09, 24 min. per ep., G - All Ages, 5.93, 7498, 545, 7747, 1309, 3, 2, "Kids, Adventure, Fantasy, Historical, Sci-Fi, ", 50, 723, 77, 171, 288, 1309
2884, "Aachi wa Ssipak", Movie, Unknown, 1, 2006-06-28, 1 hr. 28 min., R+ - Mild Nudity, 6.82, 4220, 3299, 4347, 6674, 32, 0, "Action, Comedy, ", 93, 4227, 77, 151, 2126, 6674
2890, "Gake no Ue no Ponyo", Movie, Original, 1, 2008-07-19, 1 hr. 41 min., G - All Ages, 7.93, 639, 132271, 378, 200457, 933, 0, "Adventure, Fantasy, ", 1401, 176502, 730, 352, 21472, 200457
2892, "Hakushon Daimaou", TV, Unknown, 52, 1969-10-05, 24 min. per ep., G - All Ages, 6.11, 7050, 418, 8458, 917, 1, 2, "Comedy, Fantasy, ", 27, 578, 36, 109, 167, 917
2894, "Kinbaku no Yakata: Ryakudatsu", OVA, Unknown, 2, 2000-02-18, 30 min. per ep., Rx - Hentai, 5.5, , 623, 7250, 1676, 3, 2, "Hentai, ", 103, 1034, 57, 84, 398, 1676
2896, "Houkago: Nureta Seifuku", OVA, Visual novel, 3, 2005-01-25, 29 min. per ep., Rx - Hentai, 6.54, , 3060, 4352, 6643, 70, 5, "Hentai, ", 381, 4590, 199, 199, 1274, 6643
2904, "Code Geass: Hangyaku no Lelouch R2", TV, Original, 25, 2008-04-06, 24 min. per ep., R - 17+ (violence & profanity), 8.95, 18, 545442, 22, 793693, 44313, 17, "Action, Military, Sci-Fi, Super Power, Drama, Mecha, ", 21115, 673449, 11151, 7122, 80856, 793693
2906, "Rokushin Gattai GodMars: Juunana-sai no Densetsu", OVA, Unknown, 1, 1988-06-05, 56 min., R+ - Mild Nudity, 5.99, 7379, 158, 9485, 517, 0, 2, "Action, Sci-Fi, Space, Mecha, ", 22, 238, 8, 21, 228, 517
2910, "Koi Koi 7 Specials", Special, Unknown, 7, 2005-07-22, 3 min. per ep., PG-13 - Teens 13 or older, 5.93, 7507, 599, 7070, 1819, 0, 2, "Comedy, Ecchi, ", 35, 1057, 44, 55, 628, 1819
2912, "Ohayou! Spank", TV, Manga, 63, 1981-03-07, 25 min. per ep., G - All Ages, 6.69, 4810, 646, 7790, 1281, 1, 4, "Slice of Life, Comedy, ", 28, 925, 50, 117, 161, 1281
2916, "Genki Bakuhatsu Ganbaruger", TV, Original, 47, 1992-04-01, 24 min. per ep., PG - Children, 6.92, 3841, 140, 9423, 532, 6, 5, "Mecha, Shounen, ", 36, 216, 26, 36, 218, 532
2920, "Ashita no Joe (Movie)", Movie, Unknown, 1, 1980-03-08, 2 hr. 33 min., PG-13 - Teens 13 or older, 7.2, 2793, 693, 6580, 2298, 2, 2, "Action, Drama, Shounen, Sports, ", 54, 1026, 42, 72, 1104, 2298
2922, "Ashita no Joe 2 (Movie)", Movie, Unknown, 1, 1981-07-04, 1 hr. 52 min., PG-13 - Teens 13 or older, 7.43, 1882, 603, 6826, 2047, 4, 2, "Drama, Sports, ", 46, 910, 32, 65, 994, 2047
2924, "ef: A Tale of Memories.", TV, Visual novel, 12, 2007-10-07, 24 min. per ep., PG-13 - Teens 13 or older, 8.05, 487, 82116, 441, 180794, 2701, 8, "Mystery, Drama, Romance, ", 6497, 100386, 6419, 4943, 62549, 180794
2926, "Myself; Yourself", TV, Visual novel, 13, 2007-10-03, 25 min. per ep., PG-13 - Teens 13 or older, 7.34, 2280, 72568, 615, 135775, 765, 4, "Drama, Romance, School, ", 3663, 93788, 2936, 3548, 31840, 135775
2928, ".hack//G.U. Returner", OVA, Game, 1, 2007-01-18, 24 min., PG-13 - Teens 13 or older, 6.85, 4096, 7478, 2882, 17180, 37, 6, "Magic, Adventure, Fantasy, Game, Sci-Fi, Drama, ", 249, 11604, 220, 165, 4942, 17180
2930, "Tensai? Dr. Hamax", TV, Original, 12, 2007-10-06, 23 min. per ep., G - All Ages, 4.91, 12421, 11, 12168, 139, 0, 0, "Comedy, ", 10, 30, 9, 38, 52, 139
2934, "Shiawase Sou no Okojo-san", TV, Manga, 51, 2001-10-02, 25 min. per ep., G - All Ages, 6.7, 4818, 129, 7426, 1527, 4, 0, "Comedy, ", 117, 162, 141, 148, 959, 1527
2936, "Private Emotion", OVA, Visual novel, 2, 2003-03-25, 30 min. per ep., Rx - Hentai, 5.47, , 349, 8369, 962, 3, 0, "Hentai, ", 77, 539, 38, 63, 245, 962
2938, "Idol Densetsu Eriko", TV, Original, 51, 1989-04-03, 20 min. per ep., PG-13 - Teens 13 or older, 6.86, 4070, 672, 6456, 2441, 2, 0, "Music, ", 182, 897, 154, 133, 1075, 2441
2942, "Sketchbook: Full Color&#039;s", TV, 4-koma manga, 13, 2007-10-02, 23 min. per ep., G - All Ages, 7.44, 1869, 6541, 2661, 20309, 152, 5, "Slice of Life, Comedy, ", 958, 8061, 1125, 1059, 9106, 20309
2944, "Seisai", OVA, Visual novel, 2, 2003-01-10, 30 min. per ep., Rx - Hentai, 5.49, , 750, 6574, 2299, 3, 2, "Dementia, Fantasy, Hentai, Horror, ", 147, 1162, 83, 84, 823, 2299
2946, "Angel Core: Tenshi-tachi no Sumika", OVA, Visual novel, 2, 2003-01-25, 30 min. per ep., Rx - Hentai, 5.67, , 1546, 5489, 3723, 5, 0, "Action, Mecha, Hentai, Military, Historical, ", 181, 2344, 124, 166, 908, 3723
2948, "Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu", Movie, Unknown, 1, 2001-07-14, 26 min., G - All Ages, 7.28, 2494, 1101, 6198, 2742, 4, 2, "Kids, Magic, Shoujo, ", 33, 1802, 39, 51, 817, 2742
2950, "Doubutsu no Mori", Movie, Game, 1, 2006-12-16, 1 hr. 27 min., G - All Ages, 7.13, 3070, 7565, 3153, 14395, 84, 0, "Kids, Slice of Life, ", 159, 10182, 142, 147, 3765, 14395
2952, "Final Fantasy VII: Advent Children Complete", OVA, Game, 1, 2009-04-16, 2 hr. 6 min., PG-13 - Teens 13 or older, 8.09, 446, 59322, 922, 93004, 696, 4, "Action, Fantasy, Super Power, ", 715, 81591, 325, 193, 10180, 93004
2954, "Maria-sama ga Miteru 3rd Specials", Special, Light novel, 5, 2006-12-29, 2 min. per ep., PG - Children, 7.46, 1776, 2732, 4688, 5568, 4, 2, "Comedy, ", 55, 4101, 100, 68, 1244, 5568
2956, "Shin-ban Megami Tantei Vinus File", OVA, Manga, 2, 2004-02-27, 30 min. per ep., Rx - Hentai, 5.85, , 333, 8352, 970, 4, 4, "Hentai, ", 79, 521, 50, 42, 278, 970
2958, "Hitozuma Cosplay Kissa", OVA, Visual novel, 2, 2004-03-25, 26 min. per ep., Rx - Hentai, 6.13, , 1321, 5687, 3410, 7, 4, "Hentai, ", 217, 2047, 131, 151, 864, 3410
2960, "Kininaru Roommate", OVA, Manga, 2, 2006-02-25, 30 min. per ep., Rx - Hentai, 6.66, , 1643, 5387, 3877, 15, 2, "Hentai, ", 224, 2521, 157, 100, 875, 3877
2962, "Digimon Adventure 02 Movies", Movie, Original, 2, 2000-07-08, 32 min. per ep., PG - Children, 7.22, 2769, 18691, 2050, 31938, 42, 2, "Adventure, Fantasy, Kids, Sci-Fi, ", 193, 28775, 151, 133, 2686, 31938
2964, "Blue Drop: Tenshi-tachi no Gikyoku", TV, Manga, 13, 2007-10-03, 26 min. per ep., PG-13 - Teens 13 or older, 6.83, 4177, 9253, 2495, 22776, 96, 2, "Sci-Fi, Drama, Shoujo Ai, ", 939, 11394, 1071, 1558, 7814, 22776
2966, "Ookami to Koushinryou", TV, Light novel, 13, 2008-01-09, 24 min. per ep., PG-13 - Teens 13 or older, 8.34, 203, 227166, 100, 443777, 13227, 4, "Adventure, Fantasy, Historical, Romance, ", 20028, 279071, 17864, 10591, 116223, 443777
2970, "Night Wizard", TV, Game, 13, 2007-10-03, 25 min. per ep., PG-13 - Teens 13 or older, 6.77, 4461, 12231, 2116, 29941, 57, 0, "Adventure, Fantasy, Magic, Shounen, ", 1576, 16000, 1539, 2126, 8700, 29941
2972, "Kindan no Mokushiroku: Crystal Triangle", OVA, Original, 1, 1987-07-22, 1 hr. 26 min., PG-13 - Teens 13 or older, 4.62, 9330, 472, 8048, 1133, 4, 0, "Adventure, Military, Demons, Mystery, ", 33, 582, 19, 27, 472, 1133
2974, "The Humanoid: Ai no Wakusei Lezeria", OVA, Unknown, 1, 1986-03-05, 47 min., PG-13 - Teens 13 or older, 4.91, 9131, 517, 8012, 1154, 0, 0, "Space, Mecha, Drama, Sci-Fi, ", 34, 671, 19, 24, 406, 1154
2978, "Shin Getter Robo", OVA, Original, 13, 2004-04-09, 24 min. per ep., R - 17+ (violence & profanity), 7.44, 1867, 2435, 4608, 5794, 56, 2, "Action, Adventure, Mecha, Sci-Fi, Demons, Horror, Shounen, ", 248, 3093, 196, 166, 2091, 5794
2980, "Kuusou Kagaku Sekai Gulliver Boy", TV, Unknown, 50, 1995-01-08, 24 min. per ep., PG-13 - Teens 13 or older, 6.62, 5119, 161, 8863, 732, 3, 0, "Action, Adventure, Fantasy, Magic, Mecha, ", 46, 238, 60, 50, 338, 732
2982, "Yuuwaku", OVA, Visual novel, 2, 2003-07-25, 30 min. per ep., Rx - Hentai, 6.65, , 1633, 5194, 4283, 24, 0, "Hentai, School, ", 272, 2542, 127, 119, 1223, 4283
2986, "Bamboo Blade", TV, Manga, 26, 2007-10-02, 24 min. per ep., PG-13 - Teens 13 or older, 7.4, 2009, 32084, 1187, 69356, 280, 4, "Comedy, School, Seinen, Sports, ", 3399, 39876, 4299, 4034, 17748, 69356
2988, "Mahou Shoujo Ai", OVA, Visual novel, 5, 2003-08-25, 30 min. per ep., Rx - Hentai, 6.66, , 2053, 4615, 5780, 35, 4, "Action, Hentai, Horror, Supernatural, ", 400, 3050, 259, 226, 1845, 5780
2990, "Mini Skirt Gakuen", OVA, Original, 1, 2001-12-21, 19 min., Rx - Hentai, 4.46, , 287, 8567, 866, 1, 0, "Hentai, ", 63, 427, 33, 49, 294, 866
2994, "Death Note: Rewrite", Special, Manga, 2, 2007-08-31, 1 hr. 52 min. per ep., R - 17+ (violence & profanity), 7.81, 857, 52120, 785, 110266, 506, 4, "Mystery, Police, Psychological, Supernatural, Thriller, ", 2160, 74547, 2052, 1347, 30160, 110266
2998, "Hi no Tori: Uchuu-hen", OVA, Unknown, 1, 1987-12-21, 48 min., PG-13 - Teens 13 or older, 7.1, 3202, 588, 7429, 1528, 3, 6, "Sci-Fi, Space, Drama, Fantasy, ", 34, 738, 24, 30, 702, 1528
3000, "Taiho Shichau zo: Full Throttle", TV, Manga, 23, 2007-10-05, 24 min. per ep., PG-13 - Teens 13 or older, 7.28, 2502, 1974, 4558, 5992, 4, 11, "Action, Comedy, Police, Shounen, ", 410, 2578, 441, 381, 2182, 5992
